Texture,Moisture (%),Organic Matter (%),pH,Electrical Conductivity (dS/m),Soil Quality,Industrial Use
Clayey,28.043975578329995,4.183041749722694,7.8288845518205505,0.10925759618317588,Good,Biogas Production
Sandy Loam,10.977378999390758,4.764237899961567,7.475440105587128,1.2571435567980036,Bad,Not Suitable
Sandy Loam,23.599448596946637,3.2242442264948767,6.686438815206394,0.1256730093198236,Bad,Not Suitable
Loamy,10.093644260614074,3.2788931693687196,6.814277405372563,1.2320812369212748,Good,Land Reclamation
Loamy,19.308337313154567,3.8290098160110198,7.6878582564355815,1.1140115122227676,Good,Biogas Production
Sandy Loam,14.598518376542518,4.987475614160953,6.2807817080221495,0.8606179224519533,Average,Glass Making
Clayey,11.627241193979225,4.625930086643621,6.810940633811464,1.0994501520891693,Good,Biogas Production
Loamy,13.430211396852886,3.990220405696849,7.825004478494254,0.5051763892396529,Good,Biogas Production
Sandy,26.38368586407615,1.3802121833881875,6.711027327964747,1.9112769985601739,Bad,Not Suitable
Clayey,26.61757906867004,4.550309456868291,7.690508052546277,1.0751987769353943,Good,Biogas Production
Clayey,11.043881162789775,3.4944257556591087,6.433965469544519,1.4398409792885583,Bad,Not Suitable
Sandy,10.11317347067978,2.3377693188846784,7.800923256135487,1.7244504375562346,Bad,Not Suitable
Sandy Loam,22.466461154144014,3.770110406964967,7.36373055775646,0.9772395105961242,Bad,Not Suitable
Loamy,17.908907046152642,3.054850987978465,5.697189946240757,1.890911259829581,Bad,Not Suitable
Sandy,25.477972362880394,4.460635556353036,6.102873611131473,1.0095185508675306,Bad,Not Suitable
Sandy,19.95911549472325,4.668546747069968,5.872734464486176,1.423334325163614,Bad,Not Suitable
Clayey,16.78682680993693,2.22742306253017,6.9815029505918105,0.6193602880400984,Bad,Not Suitable
Sandy,22.908903935718214,3.714381843182891,7.237433195029796,1.7453008415902647,Bad,Not Suitable
Loamy,16.16391360279574,3.2313601340772675,7.447443165382408,0.13880508178625373,Good,Land Reclamation
Sandy,24.988231083040194,3.7619311433157194,6.133034647110741,1.310589275805121,Bad,Not Suitable
Sandy,28.844682675291402,4.735254134179913,6.388854977833066,1.505094664754255,Bad,Not Suitable
Clayey,27.680902764614824,2.086334972966267,6.859241342227953,1.8968256395225673,Good,Brick Manufacturing
Sandy Loam,21.56290851753176,4.332223831972148,6.106763903755181,0.12646586304422033,Bad,Not Suitable
Sandy,14.956947412870285,4.120670367357617,5.665775992698807,0.29630024640528196,Bad,Not Suitable
Sandy,26.124012474181043,4.998702218873973,7.205451211607332,1.664716855942527,Bad,Not Suitable
Loamy,15.824014768182174,1.2143298968253067,5.982534257203914,1.6507287405343352,Bad,Not Suitable
Loamy,18.606537905144457,4.174198548452978,7.239974589040498,0.45746082550594847,Good,Land Reclamation
Clayey,18.70231438091151,2.7038375794402647,7.0768759917602,0.19515156067992934,Bad,Not Suitable
Sandy,17.775683135611715,3.0757282487349418,7.6429241988071315,0.29683887143946597,Bad,Not Suitable
Clayey,25.62885044532957,1.2020918786090098,6.933450244069236,1.9759585656102592,Good,Brick Manufacturing
Sandy,29.189672621788624,2.0490791775357704,6.422629113317418,1.8479963859844788,Bad,Not Suitable
Clayey,29.530578549141914,1.1630607669361663,7.943566031447917,0.2829591027604734,Bad,Not Suitable
Sandy,12.280158839942644,3.421846107737046,5.719048511883825,0.8400394995638778,Bad,Not Suitable
Loamy,14.610943679319723,4.860028642400172,7.794439926587897,1.1304780805864794,Good,Biogas Production
Sandy Loam,22.51010406897127,4.898189886338201,7.832567899828023,0.6673156539318643,Bad,Not Suitable
Sandy,26.758177613235983,1.1281148276185968,6.6350990856266945,0.49323402901809854,Bad,Not Suitable
Sandy,20.618840725589425,4.7007566771741,6.320404855938867,0.814480929168136,Bad,Not Suitable
Sandy Loam,22.29541455438291,3.564675084045386,6.0411096308676235,0.9724351576573484,Bad,Not Suitable
Clayey,19.488033592774098,3.589186589791624,6.771845268302978,1.5472880556446467,Good,Biogas Production
Sandy Loam,14.868311438941927,1.4230369058506795,7.3168110978317555,1.959759036978297,Bad,Not Suitable
Loamy,14.427236159149576,4.6688106811702745,7.897141748224976,0.5278608587411455,Good,Biogas Production
Sandy,24.134330469557803,1.508543572389884,6.905492641174082,0.9768416995342094,Bad,Not Suitable
Loamy,29.457401235569705,4.059749020782689,6.705141362950129,0.2556799568544096,Good,Land Reclamation
Sandy,21.694648715615777,1.9027148772615554,6.617535212892101,1.6866459571623573,Bad,Not Suitable
Clayey,21.16163287380371,4.154503893412842,7.242339634048241,0.6502566837325595,Good,Brick Manufacturing
Clayey,25.9207556563314,2.451655566261855,7.263696011928848,1.2662904833023176,Good,Brick Manufacturing
Sandy,18.22721312280217,4.7115593993820895,6.354098457818495,0.7615449513432556,Bad,Not Suitable
Loamy,10.143270001791425,2.4197280753813204,7.284768250180081,0.6068280670735059,Bad,Not Suitable
Loamy,10.216455358235558,4.559381925482206,7.667151657777862,0.72788222281912,Good,Biogas Production
Clayey,29.474035017456465,1.1130807128624705,7.308141417068296,1.9854687587116229,Good,Brick Manufacturing
Clayey,21.7703960936321,2.316643710916009,7.212473811496739,0.3534503566622532,Good,Brick Manufacturing
Sandy Loam,24.625864073007985,3.025849851552058,7.156196488604186,1.047766895904148,Bad,Not Suitable
Loamy,13.848804370346716,4.338346403495517,6.137932946474137,0.16478464174558421,Good,Land Reclamation
Sandy Loam,22.90468195772281,3.354262475322464,7.619982796190822,1.7019292288947725,Bad,Not Suitable
Clayey,25.31704594876782,2.6942833848932213,6.270373839399134,0.5682362946336343,Good,Brick Manufacturing
Sandy,27.622299355944918,1.255177966868911,7.594028758648488,1.916524628046874,Bad,Not Suitable
Clayey,13.897039504682319,2.9380252997936704,6.2208996982693625,0.6481858744974848,Bad,Not Suitable
Loamy,13.893373281816112,2.1011776235883333,7.664037127298804,1.0094072054638674,Bad,Not Suitable
Sandy,21.618305381758454,2.0325559750505127,6.120072840844322,0.9229655573660673,Bad,Not Suitable
Sandy Loam,10.187955356988505,3.604127949728946,7.582744916078251,1.3324535652201892,Bad,Not Suitable
Sandy Loam,17.755634671247815,1.2451983027729616,7.397115857325462,1.3174024572261038,Bad,Not Suitable
Clayey,27.09052144762248,3.5366711170470584,6.60107298667554,0.5100673317862324,Good,Brick Manufacturing
Loamy,17.55181507059253,4.2147546936406926,5.727944236216288,1.93935674829123,Bad,Not Suitable
Sandy,24.080707085937792,4.24775842602739,5.833331861542348,0.3497961750530071,Bad,Not Suitable
Loamy,11.876562945887981,4.6651381719671505,6.137376840575623,1.081908175972404,Good,Land Reclamation
Sandy Loam,22.819782801970053,4.165582195699696,5.772753274903006,0.4821174885901145,Bad,Not Suitable
Clayey,19.079766469935393,1.6241568473686487,5.806999583526806,1.700665407188245,Bad,Not Suitable
Sandy Loam,26.09712102976379,3.184590120255494,5.779493134420903,0.9893973432196261,Bad,Not Suitable
Sandy Loam,17.67747277207639,2.0369315594981923,7.718322407526359,0.28575566903341093,Bad,Not Suitable
Loamy,28.8028264823822,4.226714125943907,6.451442919628381,1.143077608793696,Good,Land Reclamation
Loamy,29.005930569996192,4.957067088677075,5.561160493142489,1.9975524300175673,Bad,Not Suitable
Sandy,15.717611840805635,4.675677307988976,7.959116197214929,1.1437158905111573,Bad,Not Suitable
Clayey,28.8302248153552,3.080438791077059,7.09045601056475,1.4030325113449862,Good,Brick Manufacturing
Sandy,24.55180369183455,4.809874447050876,7.686695510739183,1.2235523842081888,Bad,Not Suitable
Sandy Loam,17.583331930920714,3.219383189219405,7.641612293657124,0.2397134212414613,Bad,Not Suitable
Clayey,10.032129534775029,1.4035029553023781,6.033420781138328,0.4151452149874715,Bad,Not Suitable
Sandy,27.78647540826611,4.311347332898945,5.696310838504065,1.3006868462103556,Bad,Not Suitable
Clayey,21.584112507130712,1.5040137744364608,6.092040798704135,0.7918476809857374,Good,Brick Manufacturing
Sandy Loam,28.77149903468391,3.1896581609595303,6.370980379131537,0.2358656129172026,Bad,Not Suitable
Sandy Loam,25.88091072722657,2.32544561074785,7.952885428579895,0.1393606201716766,Bad,Not Suitable
Clayey,18.71933217587828,2.2800255585858458,7.423248775728147,1.1091187958709463,Bad,Not Suitable
Clayey,20.882646042175523,3.7159002646631647,7.141755942540747,1.557747603419902,Good,Brick Manufacturing
Loamy,16.415399974811415,4.481276324481681,6.345236597015192,1.0650371694156713,Good,Land Reclamation
Sandy Loam,29.792085708465052,4.205712288191001,5.692934366396203,0.4173330970151199,Bad,Not Suitable
Sandy,15.12824345093345,2.8599094808055043,7.7865852860936915,1.0909390384992645,Bad,Not Suitable
Clayey,27.999740856577347,4.072192819589974,5.893417629257666,1.8744201588464735,Bad,Not Suitable
Loamy,21.334173057737022,1.9128272172059697,7.798223024539922,1.337589390828034,Bad,Not Suitable
Clayey,21.396555386452427,1.3941948887396247,6.148265203018927,1.90401086850982,Good,Brick Manufacturing
Sandy,12.840348410004854,2.3284774405505178,7.753801494321523,1.4010981739812534,Bad,Not Suitable
Clayey,21.838442732922637,2.8194084416270067,6.780119488721629,0.7861541947271663,Good,Brick Manufacturing
Sandy Loam,20.923813696134978,3.8465824147414045,6.0518664110061735,1.5880274523797577,Bad,Not Suitable
Loamy,21.14837022153104,1.1335231478494774,6.8789230845561615,0.5130696839066096,Bad,Not Suitable
Loamy,14.062203241463314,1.9422874267275527,6.7039662499148385,1.6780547495782507,Bad,Not Suitable
Sandy,19.921889423239392,4.214644468196646,7.758340112518344,1.6554100014133806,Bad,Not Suitable
Loamy,29.29682124341175,1.773046407397386,7.899786833558624,0.25582670157867304,Bad,Not Suitable
Sandy,13.161351259805667,1.1242376202987137,6.0471075533894,1.3733105041135265,Good,Construction
Sandy,15.996856550251323,1.4082048408411034,7.492222106777371,1.2677874335586057,Bad,Not Suitable
Sandy Loam,14.225296891260385,3.7367489129595937,6.449185037562285,0.7740749209383946,Average,Glass Making
Sandy Loam,13.61120659936984,3.33729862739823,5.693037512737156,0.4606123481351795,Bad,Not Suitable
Sandy,16.1980359783583,3.871907263919441,6.163554097427818,1.0410427638271542,Bad,Not Suitable
Sandy Loam,17.97086141351096,4.967017623439956,7.481499888085458,0.8858993799465518,Bad,Not Suitable
Clayey,10.485794110898187,1.1157353258439695,7.215137007961999,1.990444650595655,Bad,Not Suitable
Clayey,23.435981703251016,1.1118453025388115,7.2833952647595535,1.5467518760559686,Good,Brick Manufacturing
Sandy,25.457560123945445,2.0334625850612498,7.119576616316734,0.39910109307566244,Bad,Not Suitable
Sandy Loam,18.944094122327336,4.759879485366593,6.485869497872679,0.5365312740547106,Bad,Not Suitable
Clayey,14.170517797856085,2.0205486514105386,6.182866899532005,1.1386630905296826,Bad,Not Suitable
Clayey,18.630649208245227,4.695851207920917,6.5507731141600924,1.9564145216901905,Good,Biogas Production
Loamy,11.472855975410873,2.3783875071768072,7.610723856011923,0.9532950014097401,Bad,Not Suitable
Sandy,21.401629223482818,1.4320580624545425,6.818283953417952,0.1590977317912834,Bad,Not Suitable
Sandy Loam,21.379932939581686,2.7898335097960767,7.430280421502015,0.9127099768492362,Bad,Not Suitable
Loamy,27.02164543299149,1.9433861007225017,6.23375082474518,1.4592974044554219,Bad,Not Suitable
Sandy,22.50245918643885,2.011077857161646,7.4317987581738745,0.6711800205080308,Bad,Not Suitable
Loamy,24.43137219031278,1.9717150092441362,6.670831021590347,0.20993309048651962,Bad,Not Suitable
Sandy,18.30582816227551,4.013215533270263,7.5900609792855995,1.6451304291126085,Bad,Not Suitable
Loamy,10.317549682522944,1.9673617224449638,6.638166565990797,0.32244444120378213,Bad,Not Suitable
Clayey,17.00210345053926,2.5431045514010706,6.475250079824099,0.6512231874407541,Bad,Not Suitable
Clayey,21.144765615466603,4.291828088172601,7.297433653632697,1.3869052935866677,Good,Brick Manufacturing
Sandy,26.454219603914503,4.6806164965165875,6.842192447622173,1.0541670415759103,Bad,Not Suitable
Clayey,22.63699525796205,1.4275275750457825,7.366025061199905,1.9574895120645324,Good,Brick Manufacturing
Sandy,21.72958481969796,1.5782075724104163,6.411674450856909,0.18404563959057285,Bad,Not Suitable
Sandy,27.727933657786537,1.7680259499864777,7.1742579972268405,1.3819525458834452,Bad,Not Suitable
Sandy,23.791113232708263,1.6901558283838947,6.146500215958655,1.0598881082263267,Bad,Not Suitable
Clayey,22.521974063648038,2.797167212215295,6.158723030321849,0.3563270145366664,Good,Brick Manufacturing
Clayey,23.396030771011226,2.1180916135017265,7.157716404864387,0.2162215619201946,Good,Brick Manufacturing
Loamy,10.409071546795088,1.8931149117218657,7.747257585046408,1.900069033367628,Bad,Not Suitable
Sandy Loam,12.866143369776024,4.6718811843489405,7.795462203922588,0.6404766835454692,Bad,Not Suitable
Sandy,25.422962224089574,4.326702720611507,6.256900497838824,1.1105975352406858,Bad,Not Suitable
Sandy,12.736940974805558,1.5378785156080674,6.269390119352451,1.1184118300407417,Good,Construction
Sandy,25.329040450021065,2.2028625072058086,6.664442852496079,0.9081683082308999,Bad,Not Suitable
Sandy,25.745615766887553,1.009004606267907,7.021400956212025,1.1997019066810468,Bad,Not Suitable
Sandy,22.352600218144183,2.0243414577011536,7.2490926870378,0.42272488736354985,Bad,Not Suitable
Loamy,10.276432011421047,2.6701132105659413,5.525822670320113,0.2089515907686031,Bad,Not Suitable
Clayey,24.45340073598371,4.839629701524942,7.4648310362958625,0.77357523267232,Good,Brick Manufacturing
Loamy,23.168642734625422,1.245519813654675,6.282786334597013,1.7609581279546918,Bad,Not Suitable
Loamy,17.87569956478605,2.4980784581959403,5.8858709076385765,1.3354963177186552,Bad,Not Suitable
Sandy Loam,13.240793369163113,3.9828467729453414,7.723134599446863,0.4411229599147236,Bad,Not Suitable
Sandy Loam,28.66865066181274,3.2128433279938085,7.375498045765444,1.4934456091543205,Bad,Not Suitable
Loamy,17.537518633308324,1.5441325662630176,7.240498063513065,1.7782081825501639,Bad,Not Suitable
Sandy,10.039287686393637,1.729248084269456,6.205080918915061,1.4662986106720506,Good,Construction
Sandy Loam,22.11104414343677,1.773334674413173,6.6613836094365295,0.23885690888978467,Bad,Not Suitable
Sandy,27.087729344384744,1.0635318133046945,5.8919559909158234,1.321006669714148,Bad,Not Suitable
Sandy,20.285550791834986,1.9233358819875255,7.803524537389027,0.9986804320394675,Bad,Not Suitable
Clayey,25.09227497549495,2.9006022395670863,6.233746009992436,1.0974538925577928,Good,Brick Manufacturing
Loamy,23.03912253151489,1.5821043356162274,5.7790948956875114,1.4903498255514884,Bad,Not Suitable
Sandy,29.213935346931084,1.3132514208082897,5.612118428453751,1.800727971144942,Bad,Not Suitable
Sandy,29.770028075795075,4.069366320328637,7.243293549817926,0.16747087702179686,Bad,Not Suitable
Sandy Loam,20.039912132023336,3.8485058342032565,6.910855309067767,0.8448956342094399,Bad,Not Suitable
Clayey,21.423070026315468,2.832599383088338,6.126843067209257,1.9654954871176904,Good,Brick Manufacturing
Clayey,16.329040398485464,1.684048500966047,5.506082409388734,1.2093989113790289,Bad,Not Suitable
Clayey,18.51767378006404,4.320959860602072,7.16232525056367,1.6840848806192155,Good,Biogas Production
Sandy Loam,16.02769098198887,2.3451715646358666,7.797019676070089,1.8997533862894729,Bad,Not Suitable
Clayey,17.3982047264918,2.3887762678553033,6.17107997203231,1.0185887610150408,Bad,Not Suitable
Sandy Loam,19.55916701602228,1.3540130436483593,6.365787182851993,1.0542622098085508,Bad,Not Suitable
Clayey,15.666834958917757,3.485664573743308,6.85056162670933,1.5133599136314064,Good,Biogas Production
Sandy,10.94722010601039,4.401351623428557,7.051172321989443,0.3693854558877664,Bad,Not Suitable
Loamy,17.713627399236152,2.1628958292323883,6.021827082006144,1.0951294997871504,Bad,Not Suitable
Sandy,17.06150221959932,1.9151087625693504,6.59093455,1.551772800976159,Bad,Not Suitable
Sandy,12.965274867149418,2.1892435647412283,7.936300874657986,1.1130046563766636,Bad,Not Suitable
Clayey,20.892441497529553,3.847328362937568,6.859242268633984,1.0646535262262482,Good,Brick Manufacturing
Clayey,25.496541661984857,1.486390784458096,7.668600463023276,1.0614285887436565,Bad,Not Suitable
Sandy Loam,28.733224695684108,1.7470766152529666,6.767208236831159,0.47068862042493664,Bad,Not Suitable
Sandy Loam,18.614931990519835,4.341727343136768,7.845211152813484,0.1066832256755198,Bad,Not Suitable
Sandy,13.177137972638338,3.3746626299514,7.070680694367158,0.24494816133011993,Bad,Not Suitable
Loamy,20.24211562572858,4.746775797808121,6.470817301437911,0.8302559322803885,Good,Land Reclamation
Clayey,13.56102405720092,1.4395188300227515,7.574555488434703,0.5777290976050118,Bad,Not Suitable
Loamy,12.507412493521015,3.085561676477209,7.708371451676095,1.1432551406872944,Good,Biogas Production
Loamy,21.20203536691161,4.352353891304975,5.892138737201195,1.0502728389096143,Bad,Not Suitable
